mileage,make,model,fuel,gear,offerType,price,hp,year,encoded_make,encoded_model,encoded_fuel,encoded_gear,encoded_offerType,encoded_year
110000,Opel,Corsa,Gasoline,Manual,Used,4999,101.0,2012,54,274,7,1,4,1
104000,Volkswagen,Polo,Gasoline,Manual,Used,4999,60.0,2012,72,566,7,1,4,1
24050,Renault,Twingo,Gasoline,Manual,Used,4999,75.0,2012,61,750,7,1,4,1
100000,Hyundai,iX20,Gasoline,Manual,Used,4999,90.0,2012,31,837,7,1,4,1
76600,Renault,Twingo,Gasoline,Manual,Used,4999,75.0,2012,61,750,7,1,4,1
149000,Fiat,500,Gasoline,Manual,Used,4999,69.0,2012,28,54,7,1,4,1
28050,Nissan,Micra,Gasoline,Manual,Used,5000,80.0,2012,53,510,7,1,4,1
80000,Renault,Twingo,Gasoline,Manual,Used,5027,75.0,2012,61,750,7,1,4,1
248000,Peugeot,3008,Electric/Diesel,Automatic,Used,5100,163.0,2012,56,29,4,0,4,1
50000,Volkswagen,up!,Gasoline,Manual,Used,5190,60.0,2012,72,840,7,1,4,1
116800,Fiat,500,Gasoline,Manual,Used,5199,69.0,2012,28,54,7,1,4,1
150000,Opel,Astra,Diesel,Manual,Used,5200,110.0,2012,54,132,2,1,4,1
180000,BMW,114,Gasoline,Manual,Used,5200,102.0,2012,8,2,7,1,4,1
102700,SEAT,Ibiza,Gasoline,Manual,Used,5250,86.0,2012,63,430,7,1,4,1
140000,Suzuki,SX4,Gasoline,Manual,Used,5299,120.0,2012,67,673,7,1,4,1
136000,Peugeot,508,Diesel,Manual,Used,5300,111.0,2012,56,60,2,1,4,1
66800,smart,forTwo,Gasoline,Manual,Used,5300,71.0,2012,75,828,7,1,4,1
35000,Toyota,Aygo,Gasoline,Manual,Used,5300,68.0,2012,70,143,7,1,4,1
150000,SEAT,Ibiza,Gasoline,Manual,Used,5300,105.0,2012,63,430,7,1,4,1
93000,Dacia,Sandero,Gasoline,Manual,Used,5350,84.0,2012,22,675,7,1,4,1
95000,Opel,Corsa,Gasoline,Manual,Used,5999,87.0,2013,54,274,7,1,4,2
69500,SEAT,Ibiza,Gasoline,Manual,Used,5999,69.0,2013,63,430,7,1,4,2
157260,Volkswagen,Caddy,Diesel,Manual,Used,6000,102.0,2013,72,219,2,1,4,2
113000,SEAT,Ibiza,Gasoline,Manual,Used,6000,105.0,2013,63,430,7,1,4,2
88546,Fiat,500C,Gasoline,Manual,Used,6000,69.0,2013,28,56,7,1,4,2
87000,Opel,Corsa,Gasoline,Manual,Used,6000,101.0,2013,54,274,7,1,4,2
113000,Kia,Ceed SW / cee'd SW,Gasoline,Manual,Used,6000,99.0,2013,37,231,7,1,4,2
306809,Audi,A3,Diesel,Manual,Used,6099,105.0,2013,7,103,2,1,4,2
130000,Mercedes-Benz,Citan,Diesel,Manual,Used,6199,90.0,2013,49,237,2,1,4,2
126000,Mercedes-Benz,Citan,Diesel,Manual,Used,6199,90.0,2013,49,237,2,1,4,2
100751,Volkswagen,Polo,Gasoline,Manual,Used,6250,69.0,2013,72,566,7,1,4,2
40200,Hyundai,i10,Gasoline,Manual,Used,6290,69.0,2013,31,829,7,1,4,2
248521,Opel,Zafira Tourer,Gasoline,Manual,Used,6290,140.0,2013,54,820,7,1,4,2
65200,Hyundai,i30,Gasoline,Manual,Used,6300,99.0,2013,31,832,7,1,4,2
174396,Citroen,C4 Picasso,Diesel,Manual,Used,6300,111.0,2013,16,187,2,1,4,2
230000,Peugeot,508,Diesel,Manual,Used,6400,114.0,2013,56,60,2,1,4,2
167000,BMW,118,Diesel,Manual,Used,6400,143.0,2013,8,4,2,1,4,2
103992,Fiat,500,Gasoline,Manual,Used,6400,69.0,2013,28,54,7,1,4,2
93000,Skoda,Citigo,Gasoline,Manual,Used,6400,75.0,2013,64,238,7,1,4,2
119000,Citroen,C4,Diesel,Manual,Used,6480,114.0,2013,16,184,2,1,4,2
59853,Opel,Corsa,Gasoline,Manual,Used,6500,87.0,2014,54,274,7,1,4,3
43950,smart,forTwo,Gasoline,Automatic,Used,6500,71.0,2014,75,828,7,0,4,3
64000,smart,forFour,Gasoline,Manual,Used,6500,71.0,2014,75,827,7,1,4,3
275000,Opel,Vivaro,Diesel,Manual,Used,6500,114.0,2014,54,777,2,1,4,3
36600,Opel,Corsa,Gasoline,Manual,Used,6500,87.0,2014,54,274,7,1,4,3
67000,Nissan,Note,Gasoline,Manual,Used,6500,80.0,2014,53,538,7,1,4,3
153000,Opel,Astra,Diesel,Manual,Used,6500,110.0,2014,54,132,2,1,4,3
87432,Kia,Rio,Gasoline,Manual,Used,6500,86.0,2014,37,618,7,1,4,3
92000,Renault,Clio,Gasoline,Manual,Used,6599,73.0,2014,61,241,7,1,4,3
47000,Ford,Fiesta,Gasoline,Manual,Used,6600,65.0,2014,29,334,7,1,4,3
43000,smart,forTwo,Gasoline,Manual,Used,6600,71.0,2014,75,828,7,1,4,3
43000,smart,forTwo,Gasoline,Manual,Used,6600,71.0,2014,75,828,7,1,4,3
43000,smart,forTwo,Gasoline,Manual,Used,6600,71.0,2014,75,828,7,1,4,3
68991,Renault,ZOE,Electric,Manual,Used,6600,58.0,2014,61,817,3,1,4,3
60600,Ford,Fiesta,Gasoline,Manual,Used,6699,82.0,2014,29,334,7,1,4,3
147150,Renault,Clio,Gasoline,Automatic,Used,6700,120.0,2014,61,241,7,0,4,3
67945,smart,forTwo,Gasoline,Automatic,Used,6700,71.0,2014,75,828,7,0,4,3
40000,Ford,Fiesta,Gasoline,Manual,Used,6700,60.0,2014,29,334,7,1,4,3
78950,Peugeot,208,Gasoline,Manual,Used,6700,68.0,2014,56,16,7,1,4,3
73000,smart,forFour,Gasoline,Manual,Used,6700,71.0,2014,75,827,7,1,4,3
90000,Renault,Kangoo,Diesel,Manual,Used,6900,90.0,2015,61,452,2,1,4,4
90000,Opel,Corsa,Gasoline,Manual,Used,6900,116.0,2015,54,274,7,1,4,4
61500,Fiat,500L,Gasoline,Manual,Used,6900,69.0,2015,28,57,7,1,4,4
80000,Toyota,Yaris,Gasoline,Manual,Used,6900,69.0,2015,70,811,7,1,4,4
43900,Mazda,2,Gasoline,Manual,Used,6900,75.0,2015,47,12,7,1,4,4
50000,Ford,Fiesta,Gasoline,Manual,Used,6900,60.0,2015,29,334,7,1,4,4
82600,Citroen,C3,Gasoline,Manual,Used,6900,82.0,2015,16,180,7,1,4,4
76516,Dacia,Sandero,Gasoline,Manual,Used,6900,90.0,2015,22,675,7,1,4,4
55700,Ford,Fiesta,Gasoline,Manual,Used,6900,60.0,2015,29,334,7,1,4,4
144000,smart,forFour,Gasoline,Manual,Used,6900,90.0,2015,75,827,7,1,4,4
53915,Renault,Twingo,Gasoline,Manual,Used,6900,90.0,2015,61,750,7,1,4,4
60000,Kia,Picanto,Gasoline,Manual,Used,6990,86.0,2015,37,563,7,1,4,4
28000,Renault,Twingo,Gasoline,Manual,Used,6990,71.0,2015,61,750,7,1,4,4
74900,Nissan,Micra,Gasoline,Manual,Used,6990,80.0,2015,53,510,7,1,4,4
55436,Renault,Twingo,Gasoline,Manual,Used,6999,71.0,2015,61,750,7,1,4,4
97400,Opel,Corsa,Diesel,Manual,Used,6999,95.0,2015,54,274,2,1,4,4
52000,Opel,Karl,Gasoline,Manual,Used,6999,75.0,2015,54,454,7,1,4,4
77000,Kia,Venga,Diesel,Manual,Used,6999,128.0,2015,37,769,2,1,4,4
223510,Volkswagen,Caddy,Diesel,Manual,Used,6999,102.0,2015,72,219,2,1,4,4
48200,Fiat,500,Gasoline,Manual,Used,7000,86.0,2015,28,54,7,1,4,4
41000,Renault,Twingo,Gasoline,Manual,Used,6450,69.0,2016,61,750,7,1,4,5
62000,Skoda,Citigo,Gasoline,Manual,Used,6480,75.0,2016,64,238,7,1,4,5
61220,Toyota,Aygo,Gasoline,Manual,Used,6480,69.0,2016,70,143,7,1,4,5
118941,Opel,Corsa,Diesel,Manual,Used,6490,95.0,2016,54,274,2,1,4,5
34125,Opel,Corsa,Gasoline,Manual,Used,6490,69.0,2016,54,274,7,1,4,5
74400,Volkswagen,up!,Gasoline,Manual,Used,6490,60.0,2016,72,840,7,1,4,5
112000,Dacia,Sandero,Diesel,Manual,Used,6499,90.0,2016,22,675,2,1,4,5
142000,Ford,Focus,Diesel,Manual,Used,6500,95.0,2016,29,338,2,1,4,5
42240,SEAT,Mii,Gasoline,Manual,Used,6580,60.0,2016,63,511,7,1,4,5
42698,SEAT,Mii,Gasoline,Manual,Used,6590,60.0,2016,63,511,7,1,4,5
15800,Skoda,Citigo,Gasoline,Manual,Used,6660,60.0,2016,64,238,7,1,4,5
46900,Renault,ZOE,Electric,Automatic,Used,6690,88.0,2016,61,817,3,0,4,5
75000,Renault,Twingo,Gasoline,Manual,Used,6700,71.0,2016,61,750,7,1,4,5
52000,Skoda,Citigo,Gasoline,Manual,Used,6700,60.0,2016,64,238,7,1,4,5
38500,Renault,Twingo,Gasoline,Manual,Used,6700,71.0,2016,61,750,7,1,4,5
28861,Fiat,Punto,Gasoline,Manual,Used,6750,69.0,2016,28,580,7,1,4,5
42000,Ford,Fiesta,Gasoline,Manual,Used,6750,60.0,2016,29,334,7,1,4,5
26200,Renault,ZOE,Electric,Automatic,Used,6750,58.0,2016,61,817,3,0,4,5
38000,Nissan,Micra,Gasoline,Manual,Used,6750,80.0,2016,53,510,7,1,4,5
55600,Ford,Fiesta,Gasoline,Manual,Used,6780,60.0,2016,29,334,7,1,4,5
6700,Opel,Cascada,Gasoline,Automatic,Used,26000,170.0,2017,54,227,7,0,4,6
51201,BMW,420,Gasoline,Manual,Used,26690,184.0,2017,8,46,7,1,4,6
98000,Volvo,XC90,Diesel,Automatic,Used,26799,190.0,2017,73,800,2,0,4,6
95000,Audi,A6 allroad,Diesel,Automatic,Used,26900,272.0,2017,7,108,2,0,4,6
65500,BMW,X3,Gasoline,Automatic,Used,27630,184.0,2017,8,787,7,0,4,6
68744,BMW,530,Diesel,Automatic,Used,27950,265.0,2017,8,66,2,0,4,6
35066,Audi,Q2,Gasoline,Automatic,Used,28200,190.0,2017,7,583,7,0,4,6
94351,BMW,140,Gasoline,Automatic,Used,28860,340.0,2017,8,10,7,0,4,6
37704,BMW,X1,Diesel,Automatic,Used,28860,231.0,2017,8,784,2,0,4,6
39658,Volkswagen,Golf,Gasoline,Manual,Used,28950,310.0,2017,72,396,7,1,4,6
133000,Mercedes-Benz,E 350,Electric/Gasoline,Automatic,Used,28999,286.0,2017,49,301,5,0,4,6
65450,BMW,520,Diesel,Automatic,Used,29550,190.0,2017,8,62,2,0,4,6
33180,BMW,220,Gasoline,Automatic,Used,29760,184.0,2017,8,20,7,0,4,6
93415,BMW,535,Diesel,Automatic,Used,29920,313.0,2017,8,67,2,0,4,6
58112,BMW,X3,Gasoline,Automatic,Used,29930,245.0,2017,8,787,7,0,4,6
21322,MINI,John Cooper Works Countryman,Gasoline,Automatic,Used,29990,231.0,2017,44,442,7,0,4,6
70000,Mercedes-Benz,E 220,Diesel,Automatic,Used,29999,194.0,2017,49,298,2,0,4,6
84000,Mercedes-Benz,E 220,Diesel,Automatic,Used,29999,194.0,2017,49,298,2,0,4,6
200000,Audi,S6,Gasoline,Automatic,Used,29999,450.0,2017,7,653,7,0,4,6
70315,BMW,X3,Diesel,Automatic,Used,30950,313.0,2017,8,787,2,0,4,6
165000,Volvo,V90,Diesel,Automatic,Used,19999,150.0,2018,73,766,2,0,4,7
19900,Opel,Insignia,Gasoline,Manual,Employee's car,19999,140.0,2018,54,434,7,1,1,7
142485,BMW,520,Diesel,Automatic,Used,20820,190.0,2018,8,62,2,0,4,7
25,Baic,different,Gasoline,Automatic,Used,20900,136.0,2018,9,823,7,0,4,7
84291,BMW,X1,Diesel,Manual,Used,21400,150.0,2018,8,784,2,1,4,7
111390,Skoda,Kodiaq,Diesel,Automatic,Used,21900,150.0,2018,64,458,2,0,4,7
60498,Volkswagen,Tiguan,Diesel,Manual,Used,21980,150.0,2018,72,728,2,1,4,7
88807,Audi,A4,Diesel,Automatic,Used,22430,190.0,2018,7,104,2,0,4,7
54964,BMW,X1,Gasoline,Automatic,Used,22690,140.0,2018,8,784,7,0,4,7
16500,SEAT,Ateca,Diesel,Automatic,Used,22690,116.0,2018,63,133,2,0,4,7
67956,Audi,A4,Diesel,Automatic,Used,22830,150.0,2018,7,104,2,0,4,7
25755,BMW,120,Gasoline,Automatic,Used,22860,184.0,2018,8,5,7,0,4,7
13800,BMW,i3,Electric/Gasoline,Automatic,Used,22900,170.0,2018,8,831,5,0,4,7
23100,Volvo,V40 Cross Country,Gasoline,Automatic,Used,22900,152.0,2018,73,761,7,0,4,7
54216,Volkswagen,Touran,Gasoline,Manual,Used,22930,150.0,2018,72,733,7,1,4,7
20000,Opel,Insignia,Gasoline,Automatic,Used,22990,165.0,2018,54,434,7,0,4,7
54086,BMW,318,Diesel,Automatic,Used,23430,150.0,2018,8,34,2,0,4,7
26400,Mercedes-Benz,GLA 180,Gasoline,Automatic,Used,23440,122.0,2018,49,353,7,0,4,7
144777,Skoda,Kodiaq,Diesel,Automatic,Used,23600,190.0,2018,64,458,2,0,4,7
22825,Audi,Q3,Gasoline,Manual,Used,23600,150.0,2018,7,584,7,1,4,7
8205,Mazda,6,Gasoline,Automatic,Used,27400,194.0,2019,47,75,7,0,4,8
27944,Ford,S-Max,Diesel,Manual,Used,27779,190.0,2019,29,647,2,1,4,8
48000,Mercedes-Benz,E 200,Diesel,Automatic,Used,27999,150.0,2019,49,297,2,0,4,8
73064,BMW,320,Diesel,Automatic,Used,28400,190.0,2019,8,35,2,0,4,8
13481,Toyota,Camry,Electric/Gasoline,Automatic,Used,28500,218.0,2019,70,222,5,0,4,8
22000,Mercedes-Benz,E 200,Diesel,Automatic,Used,28799,150.0,2019,49,297,2,0,4,8
12175,Toyota,Corolla,Electric/Gasoline,Automatic,Used,28900,184.0,2019,70,273,5,0,4,8
13500,Opel,Cascada,Gasoline,Manual,Used,28950,170.0,2019,54,227,7,1,4,8
14522,Ford,Galaxy,Diesel,Automatic,Used,28980,150.0,2019,29,388,2,0,4,8
79000,Mercedes-Benz,E 220,Diesel,Automatic,Used,28999,194.0,2019,49,298,2,0,4,8
14827,Ford,Galaxy,Diesel,Automatic,Used,29140,190.0,2019,29,388,2,0,4,8
13661,Volkswagen,Golf GTI,Gasoline,Automatic,Used,29460,245.0,2019,72,399,7,0,4,8
38513,Ford,S-Max,Diesel,Automatic,Used,29779,179.0,2019,29,647,2,0,4,8
56664,BMW,320,Diesel,Automatic,Used,29800,190.0,2019,8,35,2,0,4,8
49906,BMW,520,Diesel,Automatic,Used,29860,190.0,2019,8,62,2,0,4,8
18594,Ford,Galaxy,Diesel,Automatic,Used,29900,190.0,2019,29,388,2,0,4,8
12615,Ford,Galaxy,Diesel,Automatic,Used,29900,190.0,2019,29,388,2,0,4,8
11500,Ford,Focus,Gasoline,Manual,Used,29990,280.0,2019,29,338,7,1,4,8
17800,BMW,320,Gasoline,Automatic,Used,30900,184.0,2019,8,35,7,0,4,8
636,Opel,Grandland X,Gasoline,Automatic,Used,30900,181.0,2019,54,418,7,0,4,8
7941,Volkswagen,T6 Multivan,Diesel,Manual,Used,46849,150.0,2020,72,713,2,1,4,9
17600,BMW,530,Diesel,Automatic,Used,46900,265.0,2020,8,66,2,0,4,9
2000,Opel,Zafira Life,Electric,Manual,Demonstration,47490,136.0,2020,54,819,3,1,0,9
26400,BMW,530,Diesel,Automatic,Used,47900,265.0,2020,8,66,2,0,4,9
8000,Volkswagen,Passat Alltrack,Gasoline,Automatic,Demonstration,47949,272.0,2020,72,558,7,0,0,9
12058,Jeep,Grand Cherokee,Diesel,Automatic,Used,47990,250.0,2020,36,409,2,0,4,9
4257,Land,Rover Range Rover Evoque,Diesel,Automatic,Demonstration,48990,179.0,2020,41,635,2,0,0,9
22300,BMW,530,Electric/Gasoline,Automatic,Used,49900,252.0,2020,8,66,5,0,4,9
4100,BMW,335,Diesel,Automatic,Used,49950,313.0,2020,8,40,2,0,4,9
10,Jeep,Grand Cherokee,Diesel,Automatic,Pre-registered,52480,250.0,2020,36,409,2,0,3,9
12000,Land,Rover Range Rover Evoque,Electric/Gasoline,Automatic,Demonstration,53350,200.0,2020,41,635,5,0,0,9
10,Jeep,Grand Cherokee,Diesel,Automatic,Demonstration,56500,250.0,2020,36,409,2,0,0,9
5031,Land,Rover Range Rover Velar,Diesel,Automatic,Demonstration,56890,179.0,2020,41,637,2,0,0,9
13600,BMW,540,Diesel,Automatic,Used,59900,320.0,2020,8,68,2,0,4,9
1950,Toyota,Supra,Gasoline,Automatic,Pre-registered,59900,340.0,2020,70,697,7,0,3,9
9883,Volkswagen,Passat,Diesel,Automatic,Employee's car,59960,190.0,2020,72,557,2,0,1,9
5000,Ford,Mustang,Gasoline,Automatic,Demonstration,59990,450.0,2020,29,524,7,0,0,9
15500,BMW,340,Gasoline,Automatic,Employee's car,61500,374.0,2020,8,41,7,0,1,9
15,Jaguar,F-Type,Gasoline,Automatic,Demonstration,62290,300.0,2020,35,329,7,0,0,9
2765,Land,Rover Defender,Diesel,Automatic,Employee's car,66950,241.0,2020,41,630,2,0,1,9
1,Lexus,NX 300,Electric/Gasoline,Automatic,Used,48980,197.0,2021,42,530,5,0,4,10
2297,BMW,X2,Electric/Gasoline,Automatic,Demonstration,49730,220.0,2021,8,785,5,0,0,10
10000,BMW,330,Electric/Gasoline,Automatic,Demonstration,57290,292.0,2021,8,39,5,0,0,10
1500,Skoda,Enyaq,Electric,Manual,Demonstration,57460,204.0,2021,64,319,3,1,0,10
23,Land,Rover Defender,Diesel,Automatic,Demonstration,59999,241.0,2021,41,630,2,0,0,10
1778,Volkswagen,Tiguan,Gasoline,Automatic,Demonstration,60900,320.0,2021,72,728,7,0,0,10
1110,Land,Rover Defender,Diesel,Automatic,Demonstration,69990,249.0,2021,41,630,2,0,0,10
10,Land,Rover Defender,Diesel,Automatic,Demonstration,74890,300.0,2021,41,630,2,0,0,10
2500,Jaguar,F-Pace,Diesel,Automatic,Demonstration,74990,300.0,2021,35,328,2,0,0,10
0,Land,Rover Discovery,Diesel,Automatic,Demonstration,79999,300.0,2021,41,631,2,0,0,10
4592,Land,Rover Range Rover Sport,Diesel,Automatic,Demonstration,94999,299.0,2021,41,636,2,0,0,10
876,Audi,A8,Diesel,Automatic,Demonstration,105999,286.0,2021,7,110,2,0,0,10
4909,BMW,M8,Gasoline,Automatic,Demonstration,142220,625.0,2021,8,488,7,0,0,10
1001,Porsche,911,Gasoline,Automatic,Used,237880,650.0,2021,59,90,7,0,4,10
5,Kia,Picanto,Gasoline,Manual,Pre-registered,11490,67.0,2021,37,563,7,1,3,10
5,Kia,Picanto,Gasoline,Manual,Pre-registered,11490,67.0,2021,37,563,7,1,3,10
5,Kia,Picanto,Gasoline,Manual,Pre-registered,11490,67.0,2021,37,563,7,1,3,10
8,Kia,Picanto,Gasoline,Manual,Pre-registered,11800,67.0,2021,37,563,7,1,3,10
15,Kia,Picanto,Gasoline,Manual,Pre-registered,12990,67.0,2021,37,563,7,1,3,10
279,Kia,Rio,Gasoline,Manual,Demonstration,13190,84.0,2021,37,618,7,1,0,10
189000,SEAT,Altea,Diesel,Automatic,Used,6490,140.0,2011,63,121,2,0,4,0
93903,Opel,Astra,Gasoline,Manual,Used,6490,140.0,2011,54,132,7,1,4,0
56118,Citroen,DS3,Gasoline,Manual,Used,6490,120.0,2011,16,285,7,1,4,0
171330,Opel,Insignia,Diesel,Manual,Used,6498,160.0,2011,54,434,2,1,4,0
129207,BMW,118,Gasoline,Manual,Used,6500,143.0,2011,8,4,7,1,4,0
82000,Mazda,3,Gasoline,Manual,Used,6500,105.0,2011,47,26,7,1,4,0
88200,Fiat,500C,Gasoline,Manual,Used,6500,69.0,2011,28,56,7,1,4,0
83118,Volkswagen,Golf Plus,Diesel,Manual,Used,6500,105.0,2011,72,400,2,1,4,0
108150,Renault,Scenic,Diesel,Automatic,Used,6500,110.0,2011,61,678,2,0,4,0
144000,Renault,Grand Scenic,Diesel,Manual,Used,6500,131.0,2011,61,413,2,1,4,0
87300,Volkswagen,Polo,Gasoline,Manual,Used,6500,60.0,2011,72,566,7,1,4,0
48595,Skoda,Roomster,Gasoline,Manual,Used,6550,86.0,2011,64,629,7,1,4,0
180000,Ford,Mondeo,Diesel,Manual,Used,6550,140.0,2011,29,520,2,1,4,0
78300,Volkswagen,Golf,Gasoline,Manual,Used,6590,86.0,2011,72,396,7,1,4,0
157800,Volkswagen,Jetta,Diesel,Automatic,Used,6666,105.0,2011,72,438,2,0,4,0
64100,smart,forTwo,Gasoline,Automatic,Used,6666,71.0,2011,75,828,7,0,4,0
141493,Renault,Scenic,Gasoline,Manual,Used,6690,131.0,2011,61,678,7,1,4,0
94199,Opel,Meriva,Gasoline,Manual,Used,6690,140.0,2011,54,509,7,1,4,0
185000,Skoda,Octavia,Diesel,Automatic,Used,6690,105.0,2011,64,540,2,0,4,0
77000,Fiat,500,Gasoline,Automatic,Used,6700,69.0,2011,28,54,7,0,4,0
92680,Kia,Ceed / cee'd,Gasoline,Manual,Used,6999,135.0,2012,37,230,7,1,4,1
47000,Volkswagen,Polo,Gasoline,Manual,Used,6999,60.0,2012,72,566,7,1,4,1
45000,Honda,Jazz,Gasoline,Manual,Used,6999,90.0,2012,30,437,7,1,4,1
197000,Volkswagen,Passat Variant,Gasoline,Manual,Used,7000,122.0,2012,72,560,7,1,4,1
108000,Volkswagen,Jetta,Gasoline,Manual,Used,7200,105.0,2012,72,438,7,1,4,1
267946,Volkswagen,T5 Transporter,Diesel,Manual,Used,7200,102.0,2012,72,709,2,1,4,1
81500,Hyundai,i30,Gasoline,Manual,Used,7290,99.0,2012,31,832,7,1,4,1
92680,Kia,Ceed / cee'd,Gasoline,Automatic,Used,7300,135.0,2012,37,230,7,0,4,1
61100,Fiat,500C,Gasoline,Manual,Used,7300,69.0,2012,28,56,7,1,4,1
173250,Opel,Insignia,Diesel,Manual,Used,7390,131.0,2012,54,434,2,1,4,1
109963,MINI,Cooper,Gasoline,Manual,Used,7393,122.0,2012,44,247,7,1,4,1
122000,Skoda,Yeti,Diesel,Manual,Used,7400,110.0,2012,64,812,2,1,4,1
101580,Citroen,C4,Gasoline,Manual,Used,7450,120.0,2012,16,184,7,1,4,1
69000,Fiat,500C,Gasoline,Manual,Used,7450,69.0,2012,28,56,7,1,4,1
191500,Skoda,Superb,Diesel,Automatic,Used,7490,140.0,2012,64,696,2,0,4,1
179600,Volkswagen,Golf,Diesel,Manual,Used,7499,105.0,2012,72,396,2,1,4,1
224000,Mercedes-Benz,C 200,Diesel,Automatic,Used,7499,136.0,2012,49,166,2,0,4,1
100793,Citroen,C3 Picasso,Gasoline,Manual,Used,7500,95.0,2012,16,182,7,1,4,1
105000,Volkswagen,Golf,Gasoline,Manual,Used,7500,105.0,2012,72,396,7,1,4,1
144700,Hyundai,i40,Diesel,Manual,Used,7500,136.0,2012,31,833,2,1,4,1
70000,Renault,Captur,Gasoline,Manual,Used,8300,90.0,2013,61,224,7,1,4,2
79200,Kia,Venga,Gasoline,Automatic,Used,8300,125.0,2013,37,769,7,0,4,2
135000,Volkswagen,Touran,Diesel,Manual,Used,8370,105.0,2013,72,733,2,1,4,2
60000,Ford,Focus,Gasoline,Manual,Used,8448,101.0,2013,29,338,7,1,4,2
136450,Toyota,Yaris,Electric/Gasoline,Automatic,Used,8450,75.0,2013,70,811,5,0,4,2
82000,Renault,Captur,Gasoline,Manual,Used,8450,90.0,2013,61,224,7,1,4,2
173000,Volvo,V40,Diesel,Automatic,Used,8490,177.0,2013,73,760,2,0,4,2
49730,Skoda,Fabia,Gasoline,Manual,Used,8490,105.0,2013,64,333,7,1,4,2
130029,Hyundai,i40,Gasoline,Manual,Used,8490,135.0,2013,31,833,7,1,4,2
99100,Opel,Zafira,Diesel,Automatic,Used,8499,165.0,2013,54,818,2,0,4,2
123381,Volkswagen,Golf,Gasoline,Manual,Used,8500,86.0,2013,72,396,7,1,4,2
72000,Skoda,Yeti,Gasoline,Manual,Used,8500,122.0,2013,64,812,7,1,4,2
266350,Volkswagen,T5 Transporter,Diesel,Manual,Used,8500,140.0,2013,72,709,2,1,4,2
99576,Ford,C-Max,Gasoline,Manual,Used,8500,125.0,2013,29,176,7,1,4,2
166831,Ford,Kuga,Diesel,Automatic,Used,8500,140.0,2013,29,463,2,0,4,2
176000,Volkswagen,Passat,Diesel,Automatic,Used,8550,170.0,2013,72,557,2,0,4,2
80000,Dacia,Duster,Gasoline,Manual,Used,8650,105.0,2013,22,296,7,1,4,2
219000,BMW,318,Diesel,Manual,Used,8700,143.0,2013,8,34,2,1,4,2
36300,Fiat,500,Gasoline,Manual,Used,8750,69.0,2013,28,54,7,1,4,2
101000,SEAT,Leon,Gasoline,Manual,Used,8750,105.0,2013,63,475,7,1,4,2
92750,Skoda,Octavia,Gasoline,Automatic,Used,8750,105.0,2014,64,540,7,0,4,3
80000,Alfa,Romeo Giulietta,Gasoline,Manual,Used,8750,105.0,2014,3,624,7,1,4,3
130845,Suzuki,SX4 S-Cross,Diesel,Manual,Used,8800,120.0,2014,67,674,2,1,4,3
29400,Volkswagen,Polo,Gasoline,Manual,Used,8850,90.0,2014,72,566,7,1,4,3
112000,Citroen,C4 Picasso,Diesel,Automatic,Used,8888,116.0,2014,16,187,2,0,4,3
235000,Opel,Insignia,Diesel,Automatic,Used,8890,194.0,2014,54,434,2,0,4,3
110000,Ford,Fiesta,-/- (Fuel),Automatic,Used,8900,101.0,2014,29,334,0,0,4,3
160000,Ford,Mondeo,Diesel,Manual,Used,8900,163.0,2014,29,520,2,1,4,3
45000,Volkswagen,Polo,Gasoline,Manual,Used,8900,60.0,2014,72,566,7,1,4,3
64000,Ford,Focus,Gasoline,Manual,Used,8950,125.0,2014,29,338,7,1,4,3
69000,Nissan,Juke,Gasoline,Manual,Used,8950,94.0,2014,53,445,7,1,4,3
125400,Citroen,Berlingo,Diesel,Manual,Used,8950,92.0,2014,16,159,2,1,4,3
73698,Citroen,C4,Diesel,Manual,Used,8980,99.0,2014,16,184,2,1,4,3
109600,Renault,Grand Scenic,Diesel,Manual,Used,8990,131.0,2014,61,413,2,1,4,3
83141,Honda,Civic,Gasoline,Manual,Used,8990,99.0,2014,30,240,7,1,4,3
99000,Opel,Astra,Gasoline,Manual,Used,8990,120.0,2014,54,132,7,1,4,3
116000,SEAT,Ibiza,Diesel,Manual,Used,8990,143.0,2014,63,430,2,1,4,3
84000,Volkswagen,Polo,Diesel,Manual,Used,9400,105.0,2015,72,566,2,1,4,4
73500,Opel,Mokka,Gasoline,Manual,Used,9400,116.0,2015,54,517,7,1,4,4
66189,Renault,Megane,Gasoline,Manual,Used,9440,116.0,2015,61,508,7,1,4,4
112935,SEAT,Leon,Diesel,Manual,Used,9449,105.0,2015,63,475,2,1,4,4
50150,Toyota,Verso-S,Others,Manual,Used,9450,99.0,2015,70,771,10,1,4,4
87155,Ford,Fiesta,LPG,Manual,Used,9450,92.0,2015,29,334,9,1,4,4
60340,Hyundai,i10,Gasoline,Automatic,Used,9470,87.0,2015,31,829,7,0,4,4
175500,Skoda,Octavia,Diesel,Manual,Used,9500,150.0,2015,64,540,2,1,4,4
48000,Renault,Captur,Diesel,Manual,Used,9575,90.0,2015,61,224,2,1,4,4
92779,Opel,Adam,Gasoline,Manual,Used,9590,116.0,2015,54,116,7,1,4,4
120760,SEAT,Leon,Gasoline,Manual,Used,9600,150.0,2015,63,475,7,1,4,4
93000,Skoda,Octavia,Gasoline,Manual,Used,9650,86.0,2015,64,540,7,1,4,4
114000,Toyota,Auris,Gasoline,Manual,Used,9690,116.0,2015,70,134,7,1,4,4
